eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
>5,24,eps=>5;rho210=24,45,654,9894,123.35555555555555,95.87246182608321,2.776609913599349,2.069606791641153
>5,28,eps=>5;rho210=28,45,658,9898,74.88888888888889,57.25455362633818,2.319096668636074,1.2393120874356465
>5,34,eps=>5;rho210=34,45,664,9904,63.28888888888889,47.8474563616229,2.2281285643949333,1.0338435851897492
>5,40,eps=>5;rho210=40,45,670,9910,83.35555555555555,63.83320208079824,2.4278909186494833,1.3781232367819418
>5,58,eps=>5;rho210=58,45,688,9928,63.6,48.161547733871316,2.2577469645370933,1.034414662232085
>5,64,eps=>5;rho210=64,45,274,9934,64.08888888888889,48.176177261849865,2.3407144275063705,1.0356836074075801
>5,100,eps=>5;rho210=100,45,730,9970,84.0,64.55334642568374,2.3935038965833195,1.3784568367466095
>5,116,eps=>5;rho210=116,45,746,9986,62.22222222222222,48.53672867695276,1.9591031611283467,1.0354799024799684
>5,156,eps=>5;rho210=156,45,576,9816,121.97777777777777,94.6351697198188,2.763524427935554,2.069344709984566
>5,160,eps=>5;rho210=160,45,580,9820,82.86666666666666,62.9464610127493,2.4777336805210672,1.3782852616203745
>5,168,eps=>5;rho210=168,45,588,9828,143.2888888888889,113.97391068648732,2.6857910239356126,2.487756711478894
>5,174,eps=>5;rho210=174,45,594,9834,122.95555555555555,95.15011142119363,2.7735598231305687,2.07611504642401
>5,186,eps=>5;rho210=186,45,606,9846,122.35555555555555,95.10764263620186,2.7481156916380423,2.0697633319953157
>5,196,eps=>5;rho210=196,45,616,9856,74.88888888888889,57.33865387876241,2.315153858072758,1.246536170298892
>5,198,eps=>5;rho210=198,45,618,9858,122.13333333333334,95.46956023456968,2.683550779328521,2.071512212413514
>5,202,eps=>5;rho210=202,45,622,9862,63.86666666666667,47.64742304450438,2.3617686822195973,1.0355496861954963
>5,12,eps=>5;rho210=12,44,852,9882,121.68181818181819,97.51273170194845,2.38983703758031,2.0745643142099883
>5,16,eps=>5;rho210=16,44,856,9886,63.09090909090909,48.70185860285267,2.0653300850103804,1.0363777914512202
>5,46,eps=>5;rho210=46,44,676,9916,64.1590909090909,48.887108113923006,2.178869329089278,1.0366400288199316
>5,50,eps=>5;rho210=50,44,680,9920,82.8409090909091,64.89505905047531,2.1952676809973957,1.3794479117747882
>5,72,eps=>5;rho210=72,44,702,9942,123.5909090909091,98.15047447788375,2.5229393209207474,2.074087261510546
>5,76,eps=>5;rho210=76,44,706,9946,66.36363636363636,49.22944980100693,2.4517303085492186,1.0352478157285983
>5,106,eps=>5;rho210=106,44,526,9976,63.29545454545455,48.6470525070854,2.1166433120361807,1.0304250592033162
>5,130,eps=>5;rho210=130,44,550,10000,85.43181818181819,65.81773868403296,2.398067361005447,1.3802825645277415
>5,138,eps=>5;rho210=138,44,768,9798,120.04545454545455,95.98096094598621,2.4112492954849998,2.067891780969317
>5,150,eps=>5;rho210=150,44,780,9810,161.45454545454547,128.2660374949175,2.877994936247061,2.7623266074087094
